data;tipo;categoria;descricao;valor;metodo
2024-01-19T18:15:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-19T18:04:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-19T17:45:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-19T17:41:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-19T17:23:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-19T17:19:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-19T17:18:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-19T16:54:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-19T16:35:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-19T16:30:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-19T15:41:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-19T15:22:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-19T15:19:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-19T15:17:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-19T15:10:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-19T15:01:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-18T22:56:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-18T22:56:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-18T22:37:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-18T22:35:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-18T22:30:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-18T22:27:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-18T22:26:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-18T22:24:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-18T22:24:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-18T22:19:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-18T22:15:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-18T22:05:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-18T22:02:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-18T21:48:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-18T20:58:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-18T20:37:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-18T20:21:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-18T20:20:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-18T20:16:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-18T20:16:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-18T19:42:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-18T19:36:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-18T19:34:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-18T19:24:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-18T19:07:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-18T18:54:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-18T18:53:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-18T18:46:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-18T18:42:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-18T18:30:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-18T18:01:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-18T17:55:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-18T17:46:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-18T17:45:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-18T17:22:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-18T17:21:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-18T17:12:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-18T16:40:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-18T16:35:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-18T16:31:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-18T16:26:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-18T16:25:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-18T16:17:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-18T16:13:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-18T15:58:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-18T15:50:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-18T15:41:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-18T15:40:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-18T15:01:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-18T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2090.9854967473148;Dinheiro/Banco
2024-01-17T22:44:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-17T22:44:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-17T22:39:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-17T22:37:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-17T22:14:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-17T22:13:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-17T22:10:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-17T22:05:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-17T22:04:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-17T21:36:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-17T21:24:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-17T20:56:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-17T20:49:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-17T20:27:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-17T20:16:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-17T20:14:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-17T20:08:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-17T19:52:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-17T19:47:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-17T19:33:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-17T19:16:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-17T19:15:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-17T18:50:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-17T18:48:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-17T18:17:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-17T18:12:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-17T18:09:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-17T17:52:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-17T17:32:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-17T17:25:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-17T17:23:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-17T17:16:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-17T16:51:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-17T16:47:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-17T16:32:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-17T16:27:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-17T16:27:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-17T16:26:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-17T15:48:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-17T15:32:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-17T15:09:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-16T22:58:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-16T22:55:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T22:47:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-16T22:27:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T22:04:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-16T21:56:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-16T21:46:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-16T21:42:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-16T21:31:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-16T21:04:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T21:02:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T20:48:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-16T20:43:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-16T20:40:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-16T20:39:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-16T20:37:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-16T20:36:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-16T20:28:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-16T20:27:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-16T20:12:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-16T20:06:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-16T19:54:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-16T19:53:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T19:41:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-16T19:37:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-16T19:35:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T19:19:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-16T18:54:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-16T18:50:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-16T18:40:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-16T18:35:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-16T18:33:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T18:08:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-16T17:57:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-16T17:54:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-16T17:49:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-16T17:49:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-16T17:43:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-16T17:41:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-16T17:38:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-16T17:17:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T17:15:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-16T17:12:00.000Z;ENTRADA;Venda;Venda #685930;45;Pix
2024-01-16T17:12:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-16T16:48:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-16T16:38:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-16T16:38:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-16T16:26:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-16T16:16:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-16T15:50:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-16T15:46:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-16T15:43:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-16T15:43:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-16T15:41:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-16T15:33:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-16T15:16:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-16T15:06:00.000Z;ENTRADA;Venda;Venda #685930;24;Pix
2024-01-15T22:55:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-15T22:52:00.000Z;ENTRADA;Venda;Venda #685929;240;Pix
2024-01-15T22:23:00.000Z;ENTRADA;Venda;Venda #685930;85;Pix
2024-01-15T22:20:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-15T22:11:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-15T21:56:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-15T21:46:00.000Z;ENTRADA;Venda;Venda #685929;240;Pix
2024-01-15T21:43:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-15T21:33:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-15T21:25:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-15T21:21:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-15T21:12:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-15T20:53:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-15T20:36:00.000Z;ENTRADA;Venda;Venda #685930;255;Pix
2024-01-15T20:34:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-15T20:32:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-15T20:22:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-15T20:12:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-15T20:12:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-15T20:05:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-15T20:03:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-15T19:56:00.000Z;ENTRADA;Venda;Venda #685930;120;Pix
2024-01-15T19:43:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-15T19:29:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-15T19:23:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-15T19:10:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-15T18:53:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-15T18:50:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-15T18:50:00.000Z;ENTRADA;Venda;Venda #685930;170;Pix
2024-01-15T18:47:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-15T18:26:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-15T18:22:00.000Z;ENTRADA;Venda;Venda #685929;8;Pix
2024-01-15T18:20:00.000Z;ENTRADA;Venda;Venda #685930;16;Pix
2024-01-15T18:09:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-15T18:00:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-15T17:58:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-15T17:55:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-15T17:41:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-15T17:38:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-15T17:32:00.000Z;ENTRADA;Venda;Venda #685930;360;Pix
2024-01-15T17:22:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-15T16:31:00.000Z;ENTRADA;Venda;Venda #685930;135;Pix
2024-01-15T16:21:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-15T16:17:00.000Z;ENTRADA;Venda;Venda #685930;8;Pix
2024-01-15T16:10:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-15T16:09:00.000Z;ENTRADA;Venda;Venda #685930;240;Pix
2024-01-15T15:31:00.000Z;ENTRADA;Venda;Venda #685930;90;Pix
2024-01-15T15:08:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-15T15:00:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-15T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-2188.253132201077;Dinheiro/Banco
2024-01-12T22:55:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-12T22:20:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-12T22:17:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-12T22:07:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-12T22:05:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-12T21:54:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-12T21:53:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-12T21:51:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-12T21:50:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-12T21:48:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-12T21:47:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-12T21:46:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-12T21:46:00.000Z;ENTRADA;Venda;Venda #685929;8;Pix
2024-01-12T21:40:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-12T21:31:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T21:30:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-12T21:29:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-12T21:20:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-12T21:17:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-12T21:17:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-12T20:03:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-12T19:46:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T19:41:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-12T19:34:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T19:20:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-12T19:09:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-12T19:07:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-12T18:27:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-12T18:27:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-12T18:23:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-12T17:58:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-12T17:54:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T17:53:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-12T17:42:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-12T17:33:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-12T17:33:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-12T17:24:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-12T17:16:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T16:56:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T16:49:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-12T16:40:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T16:29:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-12T15:27:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-12T15:25:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-12T15:14:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-12T15:14:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-12T15:12:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-12T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Internet e Software - Mês 1;-850;Dinheiro/Banco
2024-01-12T03:00:00.000Z;SAÍDA;DESPESAS OPERACIONAIS;Compra de Insumos Reposição;-1559.7911911366489;Dinheiro/Banco
2024-01-11T22:51:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-11T22:45:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-11T22:35:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-11T22:30:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-11T22:27:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-11T22:23:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-11T22:21:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-11T22:18:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
2024-01-11T22:10:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-11T21:49:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-11T21:36:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T21:29:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-11T21:14:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-11T21:13:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-11T20:55:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-11T20:46:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-11T20:31:00.000Z;ENTRADA;Venda;Venda #685929;240;Pix
2024-01-11T20:12:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-11T20:07:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T20:04:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-11T19:43:00.000Z;ENTRADA;Venda;Venda #685929;8;Pix
2024-01-11T19:40:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-11T19:26:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-11T19:25:00.000Z;ENTRADA;Venda;Venda #685929;240;Pix
2024-01-11T19:19:00.000Z;ENTRADA;Venda;Venda #685929;240;Pix
2024-01-11T19:04:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-11T18:55:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-11T18:52:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-11T18:52:00.000Z;ENTRADA;Venda;Venda #685929;8;Pix
2024-01-11T18:28:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-11T18:24:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-11T18:04:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-11T18:00:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T17:52:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-11T17:44:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T17:33:00.000Z;ENTRADA;Venda;Venda #685929;240;Pix
2024-01-11T17:29:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-11T17:29:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-11T17:28:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-11T17:22:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T17:21:00.000Z;ENTRADA;Venda;Venda #685929;16;Pix
2024-01-11T17:19:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T17:07:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-11T15:58:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-11T15:53:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-11T15:40:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-11T15:35:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T15:26:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-11T15:12:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-11T15:10:00.000Z;ENTRADA;Venda;Venda #685929;8;Pix
2024-01-11T15:07:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-10T22:58:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-10T22:36:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-10T22:13:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-10T22:07:00.000Z;ENTRADA;Venda;Venda #685929;255;Pix
2024-01-10T21:45:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-10T21:24:00.000Z;ENTRADA;Venda;Venda #685929;85;Pix
2024-01-10T21:04:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-10T21:02:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-10T21:02:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-10T20:51:00.000Z;ENTRADA;Venda;Venda #685929;170;Pix
2024-01-10T20:45:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-10T20:19:00.000Z;ENTRADA;Venda;Venda #685929;8;Pix
2024-01-10T20:05:00.000Z;ENTRADA;Venda;Venda #685929;135;Pix
2024-01-10T20:03:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-10T19:55:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-10T19:37:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-10T19:34:00.000Z;ENTRADA;Venda;Venda #685929;8;Pix
2024-01-10T19:29:00.000Z;ENTRADA;Venda;Venda #685929;120;Pix
2024-01-10T19:28:00.000Z;ENTRADA;Venda;Venda #685929;24;Pix
2024-01-10T19:17:00.000Z;ENTRADA;Venda;Venda #685929;240;Pix
2024-01-10T19:04:00.000Z;ENTRADA;Venda;Venda #685929;360;Pix
2024-01-10T18:48:00.000Z;ENTRADA;Venda;Venda #685929;90;Pix
2024-01-10T18:41:00.000Z;ENTRADA;Venda;Venda #685929;45;Pix
